Time,Category,Side,Event,Score
2022/12/16 19:56:31,Admin,Both,Prepare,12
2022/12/16 19:56:34,Admin,Both,Game,0
2022/12/16 19:56:39,Admin,Both,Start,0
2022/12/16 19:56:45,Admin,Both,Settle,0
2022/12/16 19:56:47,Admin,Both,Start,0
2022/12/16 19:56:48,Admin,Both,Settle,0
2022/12/16 19:56:50,Admin,Both,Start,0
2022/12/16 19:57:22,Admin,Both,Settle,0
