Time,Category,Side,Event,Score
2022/12/16 19:59:06,Admin,Both,Prepare,12
2022/12/16 19:59:13,Admin,Both,Game,0
2022/12/16 19:59:17,Admin,Both,Start,0
2022/12/16 19:59:19,Admin,Both,Game,0
2022/12/16 19:59:33,Admin,Both,Game,0
2022/12/16 19:59:46,Admin,Both,Start,0
2022/12/16 19:59:53,Admin,Both,Game,0
2022/12/16 19:59:55,Admin,Both,Start,0
2022/12/16 20:00:04,Admin,Both,Start,0
2022/12/16 20:00:07,Admin,Both,Settle,0
2022/12/16 20:00:12,Admin,Both,Start,0
