Time,Category,Side,Event,Score
2022/12/16 20:03:09,Admin,Both,Prepare,12
2022/12/16 20:03:13,Admin,Both,Game,0
2022/12/16 20:06:29,Admin,Black,Ready,0
2022/12/16 20:06:36,Admin,White,Ready,0
