Time,Category,Side,Event,Score
2022/12/16 20:22:12,Admin,White,Ready,0
2022/12/16 20:22:22,Admin,Black,Ready,0
2022/12/16 20:22:32,Admin,Both,Start,0
2022/12/16 20:22:36,Admin,Both,Start,0
2022/12/16 20:22:53,Admin,Black,Ready,0
2022/12/16 20:22:57,Admin,Both,Start,0
2022/12/16 20:22:59,Admin,Both,Start,0
2022/12/16 20:23:02,Admin,Both,Game,0
2022/12/16 20:23:06,Admin,Both,Game,0
