Time,Category,Side,Event,Score
2022/12/16 19:57:34,Admin,Both,Prepare,12
2022/12/16 19:57:36,Admin,Both,Game,0
2022/12/16 19:57:45,Admin,Both,Game,0
2022/12/16 19:57:47,Admin,Both,Start,0
2022/12/16 19:57:48,Admin,Both,Settle,0
